YEAR,MO,DY,PRECTOTCORR,TS
1991,7,25,0.93,24.03
1991,7,26,2.49,23.11
1991,7,27,4.38,21.92
1991,7,28,2.2,21.46
1991,7,29,3.93,21.41
1991,7,30,7.44,21.69
1991,7,31,6.93,20.24
1991,8,1,5.87,21.57
1991,8,2,3.11,22.12
1991,8,3,2.47,22.77
1991,8,4,1.1,22.73
1991,8,5,2.8,22.69
1991,8,6,4.12,20.84
1991,8,7,2.7,21.67
1991,8,8,7.51,21.88
1991,8,9,3.17,21.88
1991,8,10,5.49,22.44
1991,8,11,7.09,21.87
1991,8,12,7.38,21.83
1991,8,13,3.52,19.82
1991,8,14,3.94,21.99
1991,8,15,1.46,20.8
1991,8,16,13.0,20.31
1991,8,17,10.38,20.91
1991,8,18,7.85,21.64
1991,8,19,0.85,21.54
1991,8,20,2.75,22.16
1991,8,21,2.95,22.68
1991,8,22,7.27,22.62
1991,8,23,4.1,22.12
1991,8,24,6.59,21.5
1991,8,25,7.49,22.31
1991,8,26,5.49,22.43
1991,8,27,3.19,22.89
1991,8,28,1.05,22.57
1991,8,29,0.7,22.61
1991,8,30,3.96,22.23
1991,8,31,2.21,22.02
1991,9,1,2.12,21.19
1991,9,2,1.28,19.95
1991,9,3,1.11,21.54
1991,9,4,7.29,22.19
1991,9,5,6.5,21.04
1991,9,6,3.17,22.18
1991,9,7,1.72,22.17
1991,9,8,2.37,22.37
1991,9,9,13.86,21.23
1991,9,10,27.29,21.52
1991,9,11,4.24,20.83
1991,9,12,6.33,20.57
1991,9,13,2.43,20.85
1991,9,14,1.25,20.74
1991,9,15,0.41,21.18
1991,9,16,0.86,21.09
1991,9,17,2.37,22.37
1991,9,18,4.76,21.72
1991,9,19,0.29,22.37
1991,9,20,1.32,22.57
1991,9,21,1.3,20.8
1991,9,22,2.4,21.05
1991,9,23,1.13,21.74
1991,9,24,1.39,21.87
1991,9,25,1.85,21.54
1991,9,26,1.88,21.82
1991,9,27,2.31,20.76
1991,9,28,8.45,20.82
1991,9,29,2.69,20.82
1991,9,30,5.42,21.41
1991,10,1,1.79,22.21
1991,10,2,2.67,21.8
1991,10,3,0.65,21.9
1991,10,4,6.82,21.74
1991,10,5,3.77,21.05
1991,10,6,3.61,21.61
1991,10,7,2.23,20.8
1991,10,8,0.0,20.2
1991,10,9,0.0,20.28
1991,10,10,0.0,20.42
1991,10,11,0.0,19.5
1991,10,12,0.0,19.92
1991,10,13,0.0,19.8
1991,10,14,0.0,18.1
1991,10,15,0.0,18.13
1991,10,16,0.0,18.67
1991,10,17,0.0,18.89
1991,10,18,0.0,18.65
1991,10,19,0.0,18.89
1991,10,20,0.0,17.89
1991,10,21,0.0,18.98
1991,10,22,0.0,20.32
1991,10,23,0.68,19.91
1991,10,24,0.04,19.42
1991,10,25,0.0,18.67
1991,10,26,0.0,18.68
1991,10,27,0.0,19.38
1991,10,28,0.0,19.28
1991,10,29,0.0,19.36
1991,10,30,0.0,18.82
1991,10,31,0.0,18.5
1991,11,1,0.0,18.44
1991,11,2,0.0,19.24
1991,11,3,0.2,19.81
1991,11,4,0.0,20.78
1991,11,5,0.03,20.32
1991,11,6,0.0,18.86
1991,11,7,0.0,18.78
1991,11,8,0.0,18.48
1991,11,9,0.0,18.81
1991,11,10,0.0,19.32
1991,11,11,0.0,19.25
1991,11,12,0.0,18.48
1991,11,13,0.0,18.08
1991,11,14,0.0,17.64
1991,11,15,0.0,18.63
1991,11,16,0.0,19.27
1991,11,17,0.02,19.81
1991,11,18,0.1,20.24
1991,11,19,0.27,20.86
1991,11,20,0.51,20.16
1991,11,21,0.01,19.62
1991,11,22,0.0,19.73
1991,11,23,0.05,20.25
1991,11,24,0.37,20.67
1991,11,25,0.09,20.55
1991,11,26,0.05,19.92
1991,11,27,0.0,19.04
1991,11,28,0.0,18.98
1991,11,29,0.0,20.18
1991,11,30,0.0,21.44
1991,12,1,0.13,21.93
1991,12,2,5.14,21.18
1991,12,3,8.75,20.41
1991,12,4,6.22,20.4
1991,12,5,8.65,19.56
1991,12,6,0.04,21.72
1991,12,7,0.05,20.69
1991,12,8,0.03,21.23
1991,12,9,0.23,21.01
1991,12,10,0.08,21.37
1991,12,11,0.07,19.58
1991,12,12,0.2,19.17
1991,12,13,0.64,19.1
1991,12,14,1.47,18.45
1991,12,15,0.82,17.67
1991,12,16,1.0,17.22
1991,12,17,0.11,16.76
1991,12,18,0.0,16.75
1991,12,19,0.0,17.23
1991,12,20,0.0,18.66
1991,12,21,0.0,20.41
1991,12,22,0.18,20.67
1991,12,23,2.82,19.26
1991,12,24,0.0,17.79
1991,12,25,0.0,16.67
1991,12,26,0.0,18.12
1991,12,27,0.0,19.56
1991,12,28,0.0,18.45
1991,12,29,0.0,17.19
1991,12,30,0.0,17.39
1991,12,31,0.0,18.29
1992,1,1,0.0,19.27
1992,1,2,0.0,19.23
1992,1,3,0.15,17.96
1992,1,4,1.64,17.96
1992,1,5,2.83,18.13
1992,1,6,0.29,19.73
1992,1,7,0.63,19.82
1992,1,8,0.15,19.63
1992,1,9,0.0,19.3
1992,1,10,0.01,20.11
1992,1,11,0.01,20.49
1992,1,12,1.77,18.75
1992,1,13,0.55,19.01
1992,1,14,0.59,19.88
1992,1,15,0.08,20.79
1992,1,16,0.08,21.68
1992,1,17,0.0,22.16
1992,1,18,0.0,22.23
1992,1,19,0.11,22.25
1992,1,20,2.04,22.04
1992,1,21,0.01,21.96
1992,1,22,0.0,22.06
1992,1,23,0.0,20.42
1992,1,24,0.0,21.79
1992,1,25,0.0,23.26
1992,1,26,0.38,22.83
1992,1,27,0.54,23.61
1992,1,28,3.52,23.12
1992,1,29,3.06,21.85
1992,1,30,5.15,21.82
1992,1,31,5.36,21.97
1992,2,1,2.7,21.36
1992,2,2,0.66,22.52
1992,2,3,0.72,22.7
1992,2,4,3.64,22.63
1992,2,5,36.55,19.96
1992,2,6,10.88,20.22
1992,2,7,1.12,20.95
1992,2,8,4.44,21.6
1992,2,9,4.53,22.05
1992,2,10,0.32,22.72
1992,2,11,1.4,21.98
1992,2,12,1.27,20.05
1992,2,13,0.92,21.46
1992,2,14,1.71,21.89
1992,2,15,0.92,20.8
1992,2,16,0.15,21.23
1992,2,17,0.01,22.63
1992,2,18,0.03,21.83
1992,2,19,0.62,21.82
1992,2,20,0.03,22.63
1992,2,21,0.32,23.11
1992,2,22,0.59,23.02
1992,2,23,0.0,23.28
1992,2,24,0.0,23.03
1992,2,25,0.14,22.94
1992,2,26,1.18,22.54
1992,2,27,0.4,21.38
1992,2,28,0.05,21.11
1992,2,29,0.2,21.45
1992,3,1,1.19,23.06
1992,3,2,0.3,22.56
1992,3,3,0.11,22.11
1992,3,4,1.59,22.55
1992,3,5,1.09,22.02
1992,3,6,1.52,23.28
1992,3,7,2.7,23.03
1992,3,8,0.0,22.97
1992,3,9,0.0,21.71
1992,3,10,0.0,22.49
1992,3,11,0.0,23.99
1992,3,12,0.0,24.78
1992,3,13,0.0,24.19
1992,3,14,0.13,24.16
1992,3,15,0.25,24.73
1992,3,16,0.0,25.38
1992,3,17,0.01,24.47
1992,3,18,0.03,25.21
1992,3,19,0.03,25.89
1992,3,20,0.08,24.99
1992,3,21,0.42,24.6
1992,3,22,0.7,25.22
1992,3,23,0.68,26.28
1992,3,24,0.09,27.18
1992,3,25,0.02,27.36
1992,3,26,0.23,27.18
1992,3,27,3.34,25.83
1992,3,28,0.31,26.11
1992,3,29,0.64,27.34
1992,3,30,5.48,25.96
1992,3,31,4.75,26.33
1992,4,1,2.87,25.08
1992,4,2,2.78,23.28
1992,4,3,3.35,24.25
1992,4,4,4.33,23.39
1992,4,5,3.96,22.61
1992,4,6,1.8,24.18
1992,4,7,8.73,21.38
1992,4,8,3.44,22.02
1992,4,9,0.06,23.52
1992,4,10,0.0,22.73
1992,4,11,0.0,22.49
1992,4,12,0.0,23.36
1992,4,13,0.0,24.04
1992,4,14,0.0,25.07
1992,4,15,0.0,25.74
1992,4,16,0.05,25.62
1992,4,17,0.6,26.02
1992,4,18,2.49,25.19
1992,4,19,1.08,25.48
1992,4,20,3.35,25.32
1992,4,21,1.94,24.64
1992,4,22,0.0,25.0
1992,4,23,0.74,25.98
1992,4,24,1.03,26.19
1992,4,25,6.98,24.97
1992,4,26,10.42,23.73
1992,4,27,19.12,22.81
1992,4,28,3.3,23.47
1992,4,29,4.19,24.1
1992,4,30,0.9,24.68
1992,5,1,0.85,24.15
1992,5,2,0.41,24.98
1992,5,3,0.21,25.11
1992,5,4,0.17,25.66
1992,5,5,0.57,26.29
1992,5,6,0.25,26.68
1992,5,7,1.84,25.71
1992,5,8,1.28,26.12
1992,5,9,3.66,25.26
1992,5,10,1.83,25.12
1992,5,11,5.54,24.07
1992,5,12,3.86,22.75
1992,5,13,0.71,24.23
1992,5,14,9.89,22.59
1992,5,15,3.67,22.61
1992,5,16,5.13,22.53
1992,5,17,0.42,24.3
1992,5,18,0.5,24.93
1992,5,19,0.97,24.05
1992,5,20,0.8,23.65
1992,5,21,0.71,25.32
1992,5,22,0.02,25.06
1992,5,23,1.43,25.21
1992,5,24,2.51,21.25
1992,5,25,3.22,23.59
1992,5,26,6.31,23.35
1992,5,27,0.75,23.95
1992,5,28,1.14,24.44
1992,5,29,0.81,23.84
1992,5,30,0.62,24.61
1992,5,31,1.46,24.88
1992,6,1,0.93,24.97
1992,6,2,0.47,25.19
1992,6,3,0.31,25.24
1992,6,4,0.79,25.53
1992,6,5,0.72,25.4
1992,6,6,4.77,25.22
1992,6,7,4.47,23.98
1992,6,8,3.05,23.15
1992,6,9,1.12,23.8
1992,6,10,2.93,24.55
1992,6,11,3.74,23.54
1992,6,12,4.61,22.92
1992,6,13,4.01,23.1
1992,6,14,2.07,23.95
1992,6,15,0.21,24.15
1992,6,16,0.43,24.4
1992,6,17,0.51,25.01
1992,6,18,1.66,24.71
1992,6,19,0.71,24.92
1992,6,20,0.49,24.88
1992,6,21,1.28,24.71
1992,6,22,1.83,24.1
1992,6,23,0.44,24.48
1992,6,24,0.49,25.26
1992,6,25,0.44,25.52
1992,6,26,3.6,24.64
1992,6,27,1.74,23.76
1992,6,28,3.59,23.42
1992,6,29,2.24,23.91
1992,6,30,2.25,23.45
1992,7,1,0.96,24.23
1992,7,2,0.41,25.48
1992,7,3,1.74,24.59
1992,7,4,0.75,23.6
1992,7,5,2.64,21.4
1992,7,6,9.0,21.76
1992,7,7,1.28,23.2
1992,7,8,2.86,22.37
1992,7,9,5.71,22.18
1992,7,10,0.45,23.62
1992,7,11,2.11,23.0
1992,7,12,1.26,22.77
1992,7,13,0.47,23.99
1992,7,14,1.26,23.36
1992,7,15,0.72,21.26
1992,7,16,1.59,22.23
1992,7,17,1.09,21.67
1992,7,18,0.39,23.86
1992,7,19,1.52,23.28
1992,7,20,1.97,20.35
1992,7,21,8.83,21.52
1992,7,22,17.55,21.7
1992,7,23,14.29,21.09
1992,7,24,6.05,22.05
1992,7,25,4.14,22.09
1992,7,26,2.48,22.49
1992,7,27,2.94,19.83
1992,7,28,14.84,20.63
1992,7,29,8.63,21.43
1992,7,30,0.75,22.17
1992,7,31,2.9,19.42
1992,8,1,1.19,21.17
1992,8,2,1.44,21.87
1992,8,3,4.1,22.2
1992,8,4,17.73,20.63
1992,8,5,12.79,19.53
1992,8,6,11.29,20.79
1992,8,7,12.59,20.1
1992,8,8,7.64,20.92
1992,8,9,1.53,20.99
1992,8,10,1.2,20.88
1992,8,11,0.75,20.1
1992,8,12,0.44,20.3
1992,8,13,1.98,17.74
1992,8,14,7.49,20.29
1992,8,15,4.61,20.03
1992,8,16,5.31,20.91
1992,8,17,24.93,19.89
1992,8,18,10.91,20.5
1992,8,19,2.17,20.53
1992,8,20,0.76,19.49
1992,8,21,1.24,20.32
1992,8,22,1.91,19.62
1992,8,23,1.32,21.45
1992,8,24,5.65,21.57
1992,8,25,5.01,21.16
1992,8,26,3.21,21.53
1992,8,27,0.96,21.03
1992,8,28,5.75,20.91
1992,8,29,3.43,20.97
1992,8,30,4.22,21.04
1992,8,31,3.51,21.17
1992,9,1,4.09,21.24
1992,9,2,1.6,20.46
1992,9,3,3.64,19.81
1992,9,4,9.58,20.34
1992,9,5,11.03,20.9
1992,9,6,21.54,20.33
1992,9,7,42.02,19.42
1992,9,8,0.87,19.74
1992,9,9,0.49,19.97
1992,9,10,0.87,20.56
1992,9,11,1.44,19.64
1992,9,12,0.36,20.72
1992,9,13,0.62,20.02
1992,9,14,0.16,20.53
1992,9,15,0.32,20.04
1992,9,16,0.69,20.33
1992,9,17,0.73,20.15
1992,9,18,2.27,19.97
1992,9,19,4.18,20.27
1992,9,20,5.43,20.3
1992,9,21,3.51,19.9
1992,9,22,0.15,20.15
1992,9,23,0.04,20.8
1992,9,24,0.0,20.69
1992,9,25,0.0,20.43
1992,9,26,0.0,21.15
1992,9,27,0.0,21.73
1992,9,28,0.0,21.55
1992,9,29,0.0,21.3
1992,9,30,0.0,20.78
1992,10,1,0.0,20.9
1992,10,2,0.0,21.27
1992,10,3,0.49,21.4
1992,10,4,0.12,21.51
1992,10,5,0.25,22.13
1992,10,6,0.48,22.48
1992,10,7,1.52,22.26
1992,10,8,5.66,21.23
1992,10,9,4.39,20.72
1992,10,10,4.44,19.75
1992,10,11,3.68,19.19
1992,10,12,0.6,19.72
1992,10,13,0.0,20.27
1992,10,14,0.0,20.34
1992,10,15,0.0,20.88
1992,10,16,0.0,20.65
1992,10,17,0.0,21.07
1992,10,18,0.01,21.51
1992,10,19,0.02,21.47
1992,10,20,0.0,20.78
1992,10,21,0.0,20.97
1992,10,22,0.01,21.24
1992,10,23,0.22,22.33
1992,10,24,0.5,20.96
1992,10,25,0.2,21.05
1992,10,26,0.0,20.13
1992,10,27,0.0,19.71
1992,10,28,0.08,19.92
1992,10,29,0.15,20.26
1992,10,30,0.64,19.43
1992,10,31,0.99,18.81
1992,11,1,0.12,18.91
1992,11,2,0.0,20.02
1992,11,3,0.0,20.68
1992,11,4,0.0,20.64
1992,11,5,0.0,19.8
1992,11,6,0.0,20.4
1992,11,7,8.07,19.69
1992,11,8,0.8,20.8
1992,11,9,0.16,21.26
1992,11,10,2.46,20.98
1992,11,11,5.35,21.16
1992,11,12,1.69,20.58
1992,11,13,0.08,19.94
1992,11,14,0.77,19.86
1992,11,15,0.5,19.5
1992,11,16,0.25,18.06
1992,11,17,0.0,16.86
1992,11,18,0.0,15.95
1992,11,19,0.0,16.25
1992,11,20,0.0,17.33
1992,11,21,0.06,16.71
1992,11,22,0.01,17.41
1992,11,23,0.0,17.67
1992,11,24,0.0,18.24
1992,11,25,0.0,19.49
1992,11,26,0.0,20.87
1992,11,27,0.37,19.34
1992,11,28,0.18,21.24
1992,11,29,0.55,20.93
1992,11,30,0.01,21.05
1992,12,1,0.03,20.42
1992,12,2,0.39,19.67
1992,12,3,0.01,19.92
1992,12,4,0.08,19.9
1992,12,5,0.01,20.21
1992,12,6,0.0,19.84
1992,12,7,0.0,19.97
1992,12,8,0.0,21.12
1992,12,9,0.02,21.25
1992,12,10,0.05,20.32
1992,12,11,0.01,20.39
1992,12,12,0.34,19.92
1992,12,13,0.18,20.45
1992,12,14,0.0,21.24
1992,12,15,0.0,21.78
1992,12,16,0.01,22.02
1992,12,17,0.1,22.19
1992,12,18,0.05,21.07
1992,12,19,0.0,20.68
1992,12,20,0.01,20.89
1992,12,21,0.15,21.38
1992,12,22,0.0,22.45
1992,12,23,0.0,21.38
1992,12,24,0.0,21.03
1992,12,25,0.01,20.62
1992,12,26,0.01,21.19
1992,12,27,2.33,21.43
1992,12,28,0.76,22.34
1992,12,29,0.35,22.08
1992,12,30,0.11,22.75
1992,12,31,0.11,22.22
1993,1,1,0.04,21.99
1993,1,2,0.0,21.43
1993,1,3,0.0,21.53
1993,1,4,0.0,21.4
1993,1,5,0.0,21.08
1993,1,6,0.0,20.71
1993,1,7,0.0,21.57
1993,1,8,0.0,23.97
1993,1,9,0.0,23.65
1993,1,10,0.0,23.03
1993,1,11,0.0,22.87
1993,1,12,0.03,22.33
1993,1,13,0.53,20.51
1993,1,14,1.14,20.19
1993,1,15,1.42,20.14
1993,1,16,4.27,19.26
1993,1,17,1.58,20.53
1993,1,18,4.04,19.66
1993,1,19,1.46,18.84
1993,1,20,0.17,19.94
1993,1,21,0.0,21.0
1993,1,22,0.06,22.02
1993,1,23,0.53,22.88
1993,1,24,1.96,21.71
1993,1,25,4.91,20.42
1993,1,26,1.1,19.91
1993,1,27,0.13,21.24
1993,1,28,0.24,20.57
1993,1,29,0.22,20.94
1993,1,30,0.11,22.56
1993,1,31,0.88,22.81
1993,2,1,0.17,22.51
1993,2,2,0.0,22.83
1993,2,3,0.0,24.12
1993,2,4,0.0,23.9
1993,2,5,0.25,22.28
1993,2,6,4.54,18.75
1993,2,7,1.61,16.97
1993,2,8,0.58,18.54
1993,2,9,1.35,20.71
1993,2,10,1.94,21.03
1993,2,11,0.86,22.47
1993,2,12,0.45,21.81
1993,2,13,0.06,21.19
1993,2,14,0.0,19.56
1993,2,15,0.05,19.96
1993,2,16,2.07,21.65
1993,2,17,0.17,22.96
1993,2,18,0.0,22.75
1993,2,19,0.0,21.97
1993,2,20,0.0,22.65
1993,2,21,0.0,23.22
1993,2,22,0.0,24.31
1993,2,23,0.19,24.5
1993,2,24,0.0,23.48
1993,2,25,1.04,22.87
1993,2,26,0.42,23.32
1993,2,27,0.62,22.63
1993,2,28,0.2,20.4
1993,3,1,0.0,18.66
1993,3,2,0.0,19.26
1993,3,3,0.0,19.78
1993,3,4,0.0,21.23
1993,3,5,0.0,23.9
1993,3,6,0.0,24.99
1993,3,7,2.1,26.49
1993,3,8,1.83,25.93
1993,3,9,0.01,25.87
1993,3,10,0.0,25.35
1993,3,11,0.02,25.33
1993,3,12,0.0,25.88
1993,3,13,0.0,25.12
1993,3,14,0.0,25.53
1993,3,15,0.0,25.79
1993,3,16,0.0,25.65
1993,3,17,0.01,25.14
1993,3,18,0.0,26.34
1993,3,19,0.0,26.23
1993,3,20,0.0,25.01
1993,3,21,0.0,25.33
1993,3,22,1.39,24.33
1993,3,23,0.0,24.9
1993,3,24,0.0,25.74
1993,3,25,0.0,26.61
1993,3,26,0.01,27.53
1993,3,27,0.0,27.51
1993,3,28,0.0,27.0
1993,3,29,0.0,26.78
1993,3,30,0.0,27.59
1993,3,31,0.0,27.25
1993,4,1,0.57,26.23
1993,4,2,2.81,25.33
1993,4,3,5.33,23.8
1993,4,4,3.89,23.95
1993,4,5,14.49,22.86
1993,4,6,0.63,23.61
1993,4,7,0.16,24.28
1993,4,8,0.03,24.87
1993,4,9,0.2,25.31
1993,4,10,0.35,25.6
1993,4,11,1.27,24.54
1993,4,12,2.22,24.38
1993,4,13,4.21,22.95
1993,4,14,3.86,21.68
1993,4,15,6.92,19.62
1993,4,16,38.53,17.97
1993,4,17,10.88,18.45
1993,4,18,2.54,21.36
1993,4,19,2.31,21.96
1993,4,20,4.92,21.72
1993,4,21,2.21,21.59
1993,4,22,0.67,23.44
1993,4,23,0.28,23.98
1993,4,24,2.66,23.88
1993,4,25,3.79,24.26
1993,4,26,10.32,23.5
1993,4,27,32.08,22.7
1993,4,28,29.88,21.55
1993,4,29,26.65,19.48
1993,4,30,18.65,21.7
1993,5,1,3.8,20.3
1993,5,2,0.85,21.96
1993,5,3,1.17,22.63
1993,5,4,1.64,22.94
1993,5,5,1.0,23.21
1993,5,6,0.25,23.51
1993,5,7,1.27,22.82
1993,5,8,1.82,22.63
1993,5,9,1.54,22.57
1993,5,10,6.74,22.8
1993,5,11,23.43,21.63
1993,5,12,11.36,21.06
1993,5,13,25.13,20.24
1993,5,14,15.37,19.57
1993,5,15,7.57,19.85
1993,5,16,1.42,20.23
1993,5,17,0.15,21.67
1993,5,18,1.68,22.14
1993,5,19,1.26,22.39
1993,5,20,0.95,22.32
1993,5,21,1.0,22.63
1993,5,22,5.59,22.22
1993,5,23,4.08,21.29
1993,5,24,0.72,21.2
1993,5,25,1.4,21.03
1993,5,26,8.65,20.84
1993,5,27,2.8,21.76
1993,5,28,5.27,21.67
1993,5,29,6.08,21.39
1993,5,30,4.14,21.77
1993,5,31,2.93,22.84
1993,6,1,4.63,22.94
1993,6,2,5.13,22.51
1993,6,3,3.22,22.89
1993,6,4,3.06,22.19
1993,6,5,5.43,21.12
1993,6,6,7.3,20.53
1993,6,7,1.61,22.28
1993,6,8,1.57,22.3
1993,6,9,2.23,22.35
1993,6,10,2.22,21.97
1993,6,11,2.28,21.25
1993,6,12,1.07,22.29
1993,6,13,0.57,22.79
1993,6,14,0.57,22.24
1993,6,15,2.85,22.48
1993,6,16,3.57,22.81
1993,6,17,1.88,22.12
1993,6,18,2.55,22.13
1993,6,19,7.75,22.35
1993,6,20,3.64,23.23
1993,6,21,3.16,22.3
1993,6,22,1.82,21.07
1993,6,23,0.24,21.75
1993,6,24,0.49,21.11
1993,6,25,3.08,21.64
1993,6,26,1.13,21.47
1993,6,27,2.47,21.35
1993,6,28,2.74,21.76
1993,6,29,4.75,21.65
1993,6,30,2.05,21.1
1993,7,1,6.11,20.77
1993,7,2,5.05,21.22
1993,7,3,1.12,21.43
1993,7,4,0.4,21.45
1993,7,5,2.48,20.61
1993,7,6,2.08,19.48
1993,7,7,1.0,20.68
1993,7,8,0.85,21.57
1993,7,9,1.12,22.59
1993,7,10,5.15,20.88
1993,7,11,5.39,20.45
1993,7,12,9.85,21.6
1993,7,13,8.0,21.26
1993,7,14,9.95,21.38
1993,7,15,2.87,21.94
1993,7,16,1.45,21.63
1993,7,17,1.28,21.97
1993,7,18,2.22,21.52
1993,7,19,2.39,20.1
1993,7,20,4.51,20.91
1993,7,21,2.9,21.26
1993,7,22,2.54,18.87
1993,7,23,6.01,18.83
1993,7,24,7.07,19.67
1993,7,25,7.61,20.05
1993,7,26,5.67,20.49
1993,7,27,7.56,20.67
1993,7,28,1.38,18.84
1993,7,29,3.01,19.41
1993,7,30,1.83,20.16
1993,7,31,4.28,19.94
1993,8,1,4.92,20.37
1993,8,2,1.2,20.78
1993,8,3,3.66,20.69
1993,8,4,4.22,19.77
1993,8,5,12.09,21.3
1993,8,6,7.26,21.45
1993,8,7,5.82,18.9
1993,8,8,1.6,20.01
1993,8,9,0.72,21.01
1993,8,10,1.96,21.51
1993,8,11,2.54,21.12
1993,8,12,5.24,21.01
1993,8,13,6.19,19.76
1993,8,14,2.39,17.85
1993,8,15,1.47,19.88
1993,8,16,4.27,19.62
1993,8,17,0.64,20.55
1993,8,18,2.61,20.62
1993,8,19,16.0,20.72
1993,8,20,4.74,20.02
1993,8,21,1.13,20.99
1993,8,22,0.98,21.75
1993,8,23,25.9,21.54
1993,8,24,11.58,19.79
1993,8,25,2.06,20.54
1993,8,26,1.36,19.02
1993,8,27,0.52,19.81
1993,8,28,1.75,20.43
1993,8,29,10.91,20.88
1993,8,30,12.9,20.46
1993,8,31,1.86,20.61
1993,9,1,2.2,19.76
1993,9,2,2.3,18.91
1993,9,3,6.37,19.13
1993,9,4,11.49,19.5
1993,9,5,5.58,20.06
1993,9,6,3.62,20.07
1993,9,7,3.48,19.91
1993,9,8,0.58,20.12
1993,9,9,2.19,20.36
1993,9,10,2.78,21.13
1993,9,11,11.12,21.07
1993,9,12,1.81,21.42
1993,9,13,3.94,21.0
1993,9,14,6.28,19.72
1993,9,15,2.71,21.4
1993,9,16,5.06,19.12
1993,9,17,5.88,20.82
1993,9,18,1.3,21.45
1993,9,19,0.17,21.31
1993,9,20,0.16,20.62
1993,9,21,0.2,20.57
1993,9,22,1.18,20.08
1993,9,23,4.65,20.6
1993,9,24,4.8,21.16
1993,9,25,1.12,21.72
1993,9,26,1.71,21.01
1993,9,27,1.53,21.97
1993,9,28,3.31,21.41
1993,9,29,5.64,21.06
1993,9,30,1.88,20.63
1993,10,1,2.35,20.92
1993,10,2,5.01,20.81
1993,10,3,2.36,21.82
1993,10,4,2.17,21.63
1993,10,5,1.23,21.27
1993,10,6,1.75,21.08
1993,10,7,0.28,21.32
1993,10,8,0.42,21.12
1993,10,9,0.31,21.25
1993,10,10,0.0,20.2
1993,10,11,0.7,19.9
1993,10,12,1.48,21.18
1993,10,13,0.33,20.43
1993,10,14,0.01,19.59
1993,10,15,0.0,19.03
1993,10,16,0.0,18.7
1993,10,17,0.01,20.22
1993,10,18,0.09,19.14
1993,10,19,0.48,19.67
1993,10,20,5.01,19.53
1993,10,21,1.46,19.47
1993,10,22,0.97,19.83
1993,10,23,2.91,20.88
1993,10,24,1.11,20.94
1993,10,25,2.21,21.21
1993,10,26,2.66,20.82
1993,10,27,4.73,21.8
1993,10,28,2.71,21.88
1993,10,29,7.24,20.93
1993,10,30,2.51,20.93
1993,10,31,1.4,20.57
1993,11,1,0.02,21.06
1993,11,2,0.04,20.8
1993,11,3,0.0,19.65
1993,11,4,0.0,18.64
1993,11,5,0.01,17.54
1993,11,6,0.69,17.67
1993,11,7,0.28,19.36
1993,11,8,0.0,19.9
1993,11,9,0.0,18.41
1993,11,10,0.0,18.17
1993,11,11,0.0,18.49
1993,11,12,0.0,18.29
1993,11,13,0.0,17.9
1993,11,14,0.0,18.11
1993,11,15,0.0,18.64
1993,11,16,0.0,19.21
1993,11,17,0.0,19.2
1993,11,18,0.0,20.14
1993,11,19,0.01,19.76
1993,11,20,0.0,20.11
1993,11,21,0.07,19.78
1993,11,22,0.36,20.35
1993,11,23,0.0,19.86
1993,11,24,0.29,20.52
1993,11,25,0.27,20.56
1993,11,26,1.06,19.94
1993,11,27,0.04,19.13
1993,11,28,0.0,17.48
1993,11,29,0.0,17.31
1993,11,30,0.0,17.58
1993,12,1,0.0,17.7
1993,12,2,0.0,18.94
1993,12,3,0.0,19.22
1993,12,4,0.0,19.41
1993,12,5,0.0,19.8
1993,12,6,0.0,20.61
1993,12,7,0.0,20.4
1993,12,8,0.0,18.51
1993,12,9,0.0,17.13
1993,12,10,0.0,17.46
1993,12,11,0.0,16.58
1993,12,12,0.0,16.86
1993,12,13,0.0,18.19
1993,12,14,0.0,19.86
1993,12,15,0.02,20.29
1993,12,16,0.11,20.89
1993,12,17,0.01,20.36
1993,12,18,0.0,18.49
1993,12,19,0.0,17.75
1993,12,20,0.0,18.78
1993,12,21,0.0,20.12
1993,12,22,0.02,21.07
1993,12,23,0.26,21.81
1993,12,24,2.19,21.54
1993,12,25,0.49,21.21
1993,12,26,0.49,20.54
1993,12,27,0.0,19.02
1993,12,28,0.0,18.42
1993,12,29,0.0,18.2
1993,12,30,0.0,16.8
1993,12,31,0.0,16.3
1994,1,1,0.0,17.55
1994,1,2,0.0,19.17
1994,1,3,0.0,19.71
1994,1,4,0.0,18.98
1994,1,5,0.0,18.72
1994,1,6,0.0,19.3
1994,1,7,0.0,19.16
1994,1,8,0.0,18.41
1994,1,9,0.0,19.07
1994,1,10,0.0,19.83
1994,1,11,0.0,20.35
1994,1,12,0.0,20.79
1994,1,13,0.0,21.06
1994,1,14,0.0,21.01
1994,1,15,0.0,20.55
1994,1,16,0.0,20.32
1994,1,17,0.0,18.48
1994,1,18,0.0,17.86
1994,1,19,0.0,18.42
1994,1,20,0.0,18.57
1994,1,21,0.0,18.04
1994,1,22,0.0,18.03
1994,1,23,0.0,19.62
1994,1,24,0.0,19.8
1994,1,25,0.0,20.43
1994,1,26,0.0,22.18
1994,1,27,0.0,23.52
1994,1,28,0.0,23.58
1994,1,29,0.0,21.99
1994,1,30,0.0,21.73
1994,1,31,0.0,22.2
1994,2,1,0.0,20.83
1994,2,2,0.0,19.56
1994,2,3,0.0,20.1
1994,2,4,0.0,19.56
1994,2,5,0.0,19.2
1994,2,6,0.0,20.63
1994,2,7,0.0,21.08
1994,2,8,0.0,22.0
1994,2,9,0.77,22.43
