YEAR,MO,DY,PRECTOTCORR,TS
1985,5,2,4.31,18.75
1985,5,3,2.9,19.14
1985,5,4,1.32,19.31
1985,5,5,0.85,19.41
1985,5,6,1.37,18.18
1985,5,7,4.25,17.74
1985,5,8,3.83,19.11
1985,5,9,13.64,19.03
1985,5,10,16.71,18.56
1985,5,11,1.48,19.68
1985,5,12,6.23,18.97
1985,5,13,4.17,19.47
1985,5,14,1.0,19.8
1985,5,15,2.32,18.82
1985,5,16,0.8,19.32
1985,5,17,0.83,18.44
1985,5,18,8.09,19.11
1985,5,19,3.5,19.14
1985,5,20,1.46,19.19
1985,5,21,0.08,18.81
1985,5,22,0.0,18.35
1985,5,23,0.0,18.92
1985,5,24,0.0,19.15
1985,5,25,0.07,18.8
1985,5,26,0.18,18.7
1985,5,27,0.14,17.64
1985,5,28,0.06,18.55
1985,5,29,0.03,19.43
1985,5,30,0.0,19.01
1985,5,31,0.0,18.7
1985,6,1,0.01,18.16
1985,6,2,0.02,17.83
1985,6,3,0.01,18.32
1985,6,4,0.0,18.65
1985,6,5,0.0,18.97
1985,6,6,0.0,18.62
1985,6,7,0.0,17.82
1985,6,8,0.0,17.37
1985,6,9,0.0,17.96
1985,6,10,0.0,18.61
1985,6,11,0.0,19.63
1985,6,12,0.0,19.58
1985,6,13,0.0,19.26
1985,6,14,0.02,19.41
1985,6,15,0.27,19.61
1985,6,16,0.0,19.06
1985,6,17,0.0,18.1
1985,6,18,0.0,17.37
1985,6,19,0.0,17.7
1985,6,20,0.06,17.69
1985,6,21,0.01,17.81
1985,6,22,0.0,18.13
1985,6,23,0.01,18.53
1985,6,24,0.36,19.01
1985,6,25,0.02,19.48
1985,6,26,0.0,19.53
1985,6,27,0.0,19.17
1985,6,28,0.0,18.52
1985,6,29,0.05,17.46
1985,6,30,0.01,17.3
1985,7,1,0.0,18.34
1985,7,2,0.0,18.98
1985,7,3,0.0,18.99
1985,7,4,0.0,18.42
1985,7,5,0.04,18.67
1985,7,6,0.01,18.7
1985,7,7,0.07,19.34
1985,7,8,0.02,19.02
1985,7,9,0.0,18.79
1985,7,10,0.0,18.47
1985,7,11,0.01,18.01
1985,7,12,0.01,18.61
1985,7,13,0.0,18.73
1985,7,14,0.0,17.94
